source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0033047,regulation of mitotic sister chromatid segregation,0.00011976646347015953,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation during mitosis."" [GOC:mah]",56,3579,27,19147,0.0075440067057837385,0.48214285714285715,query_1,"['GO:0000070', 'GO:0033045']"
GO:BP,GO:0045109,intermediate filament organization,0.00012776579254357534,True,"""Control of the spatial distribution of intermediate filaments; includes organizing filaments into meshworks, bundles, or other structures, as by cross-linking."" [GOC:ai]",41,3579,22,19147,0.006146968426934898,0.5365853658536586,query_1,"['GO:0045104', 'GO:0097435']"
GO:BP,GO:0051276,chromosome organization,0.00014026135520480627,True,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",510,3579,140,19147,0.03911707180776753,0.27450980392156865,query_1,['GO:0006996']
GO:BP,GO:0051306,mitotic sister chromatid separation,0.00021271439151339554,True,"""The process in which sister chromatids are physically detached from each other during mitosis."" [GOC:ai]",64,3579,29,19147,0.008102822017323274,0.453125,query_1,"['GO:0000070', 'GO:0051304', 'GO:1903047']"
GO:BP,GO:0051783,regulation of nuclear division,0.00021271439151339554,True,"""Any process that modulates the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",131,3579,48,19147,0.013411567476948869,0.366412213740458,query_1,"['GO:0000280', 'GO:0033043']"
GO:BP,GO:0061644,protein localization to CENP-A containing chromatin,0.00031708677764360777,True,"""Any process in which a protein is transported to, or maintained at, CENP-A containing chromatin."" [GOC:dph, GOC:vw]",8,3579,8,19147,0.0022352612461581448,1.0,query_1,"['GO:0071168', 'GO:0071459']"
GO:BP,GO:0008608,attachment of spindle microtubules to kinetochore,0.0004526454866484535,True,"""The process in which spindle microtubules become physically associated with the proteins making up the kinetochore complex."" [GOC:vw, PMID:10322137]",53,3579,25,19147,0.006985191394244202,0.4716981132075472,query_1,"['GO:0022402', 'GO:0051310']"
GO:BP,GO:0044786,cell cycle DNA replication,0.000530233981125531,True,"""The DNA-dependent DNA replication that takes place as part of the cell cycle."" [GOC:mtg_cell_cycle]",44,3579,22,19147,0.006146968426934898,0.5,query_1,"['GO:0006261', 'GO:0022402']"
GO:BP,GO:0051310,metaphase chromosome alignment,0.0005897191759793378,True,"""A chromosome localization process whereby chromosomes are positioned in a specific order and orientation at the metaphase plate (spindle equator), during chromosome segregation. This alignment ensures that each daughter cell will receive the correct number of chromosomes during cell division."" [GOC:vw]",102,3579,39,19147,0.010896898575020955,0.38235294117647056,query_1,"['GO:0050000', 'GO:0098813']"
GO:BP,GO:0140014,mitotic nuclear division,0.0006976882226657448,True,"""A mitotic cell cycle process comprising the steps by which the nucleus of a eukaryotic cell divides; the process involves condensation of chromosomal DNA into a highly compacted form. Canonically, mitosis produces two daughter nuclei whose chromosome complement is identical to that of the mother cell."" [ISBN:0198547684]",269,3579,81,19147,0.022632020117351215,0.30111524163568776,query_1,"['GO:0000280', 'GO:1903047']"
GO:BP,GO:0031424,keratinization,0.000820994860480986,True,"""The process in which the cytoplasm of the outermost cells of the vertebrate epidermis is replaced by keratin. Keratinization occurs in the stratum corneum, feathers, hair, claws, nails, hooves, and horns."" [GOC:dph, GOC:ebc, GOC:sdb_2009, GOC:tb]",33,3579,18,19147,0.005029337803855826,0.5454545454545454,query_1,"['GO:0030216', 'GO:0032501']"
GO:BP,GO:0051304,chromosome separation,0.0008616243014121158,True,"""The cell cycle process in which paired chromosomes are detached from each other. Chromosome separation begins with the release of cohesin complexes from chromosomes; in budding yeast, this includes the cleavage of cohesin complexes along the chromosome arms, followed by the separation of the centromeric regions. Chromosome separation also includes formation of chromatid axes mediated by condensins, and ends with the disentangling of inter-sister catenation catalyzed by topoisomerase II (topo II)."" [GOC:ai, GOC:lb, GOC:mah, GOC:mtg_cell_cycle, PMID:20352243]",82,3579,33,19147,0.009220452640402346,0.4024390243902439,query_1,"['GO:0007059', 'GO:0022402']"
GO:BP,GO:0007586,digestion,0.0010268496249192047,True,"""The whole of the physical, chemical, and biochemical processes carried out by multicellular organisms to break down ingested nutrients into components that may be easily absorbed and directed into metabolism."" [GOC:isa_complete, ISBN:0198506732]",97,3579,37,19147,0.010338083263481419,0.38144329896907214,query_1,['GO:0032501']
GO:BP,GO:0002449,lymphocyte mediated immunity,0.0010485301644904766,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",336,3579,96,19147,0.026823134953897737,0.2857142857142857,query_1,['GO:0002443']
GO:BP,GO:0070192,chromosome organization involved in meiotic cell cycle,0.0010744216513654675,True,"""A process of chromosome organization that is involved in a meiotic cell cycle."" [GOC:mah]",49,3579,23,19147,0.006426376082704666,0.46938775510204084,query_1,"['GO:0051276', 'GO:1903046']"
GO:BP,GO:0033260,nuclear DNA replication,0.0012774581298664437,True,"""The DNA-dependent DNA replication that occurs in the nucleus of eukaryotic organisms as part of the cell cycle."" [GOC:mtg_cell_cycle]",40,3579,20,19147,0.005588153115395362,0.5,query_1,['GO:0044786']
GO:BP,GO:0007129,homologous chromosome pairing at meiosis,0.0012835290465244356,True,"""The meiotic cell cycle process where side by side pairing and physical juxtaposition of homologous chromosomes is created during meiotic prophase. Homologous chromosome pairing begins when the chromosome arms begin to pair from the clustered telomeres and ends when synaptonemal complex or linear element assembly is complete."" [GOC:mtg_cell_cycle, PMID:22582262, PMID:23117617, PMID:31811152]",37,3579,19,19147,0.005308745459625594,0.5135135135135135,query_1,"['GO:0045143', 'GO:0070192']"
GO:BP,GO:0050000,chromosome localization,0.0013608490108999575,True,"""Any process in which a chromosome is transported to, or maintained in, a specific location."" [GOC:ai]",117,3579,42,19147,0.01173512154233026,0.358974358974359,query_1,['GO:0051640']
GO:BP,GO:0051256,mitotic spindle midzone assembly,0.0018178200037343968,True,"""The cell cycle process in which the aggregation, arrangement and bonding together of a set of components forms the spindle midzone."" [GOC:mtg_cell_cycle, GOC:vw, PMID:24239120]",9,3579,8,19147,0.0022352612461581448,0.8888888888888888,query_1,"['GO:0000022', 'GO:0051255', 'GO:0090307', 'GO:1903047']"
GO:BP,GO:0000819,sister chromatid segregation,0.002066046038758521,True,"""The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."" [GOC:ai, GOC:elh]",227,3579,69,19147,0.019279128248113998,0.3039647577092511,query_1,"['GO:0051276', 'GO:0098813']"
GO:BP,GO:0000075,cell cycle checkpoint signaling,0.0020763807996505134,True,"""A signaling process that controls cell cycle progression by monitoring the integrity of specific cell cycle events. A cell cycle checkpoint begins with detection of deficiencies or defects and ends with signal transduction."" [GOC:mtg_cell_cycle]",182,3579,58,19147,0.016205644034646548,0.31868131868131866,query_1,"['GO:0035556', 'GO:1901988']"
GO:BP,GO:0035825,homologous recombination,0.002806409805921261,True,"""A DNA recombination process that results in the exchange of an equal amount of genetic material between highly homologous DNA molecules."" [GOC:mah, PMID:11139492, PMID:17304215]",55,3579,24,19147,0.006705783738474434,0.43636363636363634,query_1,['GO:0006310']
GO:BP,GO:0007143,female meiotic nuclear division,0.0032186669159888224,True,"""A cell cycle process by which the cell nucleus divides as part of a meiotic cell cycle in the female germline."" [GOC:dph, GOC:ems, GOC:mah, GOC:vw]",36,3579,18,19147,0.005029337803855826,0.5,query_1,"['GO:0007292', 'GO:0140013']"
GO:BP,GO:0006261,DNA-templated DNA replication,0.0035866582258077687,True,"""A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands."" [GOC:mah, ISBN:0198506732]",157,3579,51,19147,0.014249790444258172,0.3248407643312102,query_1,['GO:0006260']
GO:BP,GO:0007093,mitotic cell cycle checkpoint signaling,0.004138205346875663,True,"""A signaling process that ensures accurate chromosome replication and segregation by preventing progression through a mitotic cell cycle until conditions are suitable for the cell to proceed to the next stage."" [GOC:mtg_cell_cycle]",134,3579,45,19147,0.012573344509639563,0.3358208955223881,query_1,"['GO:0000075', 'GO:0045930', 'GO:1903047']"
GO:BP,GO:0051988,regulation of attachment of spindle microtubules to kinetochore,0.00439497963939672,True,"""Any process that modulates the frequency, rate or extent of the attachment of spindle microtubules to the kinetochore."" [GOC:ai]",22,3579,13,19147,0.0036322995250069852,0.5909090909090909,query_1,"['GO:0008608', 'GO:0010564']"
GO:BP,GO:0051231,spindle elongation,0.0049274017950848925,True,"""The cell cycle process in which the distance is lengthened between poles of the spindle."" [GOC:ai]",12,3579,9,19147,0.002514668901927913,0.75,query_1,"['GO:0007017', 'GO:0007051', 'GO:0022402', 'GO:0098813']"
GO:BP,GO:0000727,double-strand break repair via break-induced replication,0.0049274017950848925,True,"""The error-free repair of a double-strand break in DNA in which the centromere-proximal end of a broken chromosome searches for a homologous region in an intact chromosome. DNA synthesis initiates from the 3' end of the invading DNA strand, using the intact chromosome as the template, and progresses to the end of the chromosome."" [GOC:elh, PMID:10357855]",12,3579,9,19147,0.002514668901927913,0.75,query_1,['GO:0000724']
GO:BP,GO:0000022,mitotic spindle elongation,0.006418365525130461,True,"""The cell cycle process in which the distance is lengthened between poles of the mitotic spindle. Mitotic spindle elongation begins during mitotic prophase and ends during mitotic anaphase B."" [GOC:mtg_cell_cycle, GOC:vw, PMID:19686686]",10,3579,8,19147,0.0022352612461581448,0.8,query_1,"['GO:0000070', 'GO:0007052', 'GO:0051231', 'GO:1903047']"
GO:BP,GO:0030277,maintenance of gastrointestinal epithelium,0.00684137756221384,True,"""Protection of epithelial surfaces of the gastrointestinal tract from proteolytic and caustic digestive agents."" [GOC:mah]",20,3579,12,19147,0.003352891869237217,0.6,query_1,"['GO:0010669', 'GO:0022600']"
GO:BP,GO:0044771,meiotic cell cycle phase transition,0.008234639184008625,True,"""The cell cycle process by which a cell commits to entering the next meiotic cell cycle phase."" [GOC:mtg_cell_cycle]",15,3579,10,19147,0.002794076557697681,0.6666666666666666,query_1,"['GO:0044770', 'GO:1903046']"
GO:BP,GO:0051383,kinetochore organization,0.008236495470919909,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the kinetochore, a multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",29,3579,15,19147,0.004191114836546521,0.5172413793103449,query_1,['GO:0051276']
GO:BP,GO:0098659,inorganic cation import across plasma membrane,0.008624675065280625,True,"""The directed movement of inorganic cations from outside of a cell, across the plasma membrane and into the cytosol."" [GOC:dos]",103,3579,36,19147,0.010058675607711651,0.34951456310679613,query_1,['GO:0099587']
GO:BP,GO:0099587,inorganic ion import across plasma membrane,0.008624675065280625,True,"""The directed movement of inorganic ions from outside of a cell, across the plasma membrane and into the cytosol."" [GOC:dos]",103,3579,36,19147,0.010058675607711651,0.34951456310679613,query_1,['GO:0098739']
GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.00899434070406689,True,"""An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus."" [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]",356,3579,96,19147,0.026823134953897737,0.2696629213483146,query_1,['GO:0002250']
GO:BP,GO:0048705,skeletal system morphogenesis,0.00982855448657466,True,"""The process in which the anatomical structures of the skeleton are generated and organized."" [GOC:dph, GOC:dsf, GOC:jid, GOC:tb]",205,3579,61,19147,0.017043867001955853,0.2975609756097561,query_1,"['GO:0001501', 'GO:0009887']"
GO:BP,GO:0030574,collagen catabolic process,0.009998977633586434,True,"""The proteolytic chemical reactions and pathways resulting in the breakdown of collagen in the extracellular matrix, usually carried out by proteases secreted by nearby cells."" [GOC:mah, ISBN:0815316194]",39,3579,18,19147,0.005029337803855826,0.46153846153846156,query_1,"['GO:0009056', 'GO:0032963']"
GO:BP,GO:0007218,neuropeptide signaling pathway,0.009998977633586434,True,"""A G protein-coupled receptor signaling pathway initiated by a neuropeptide binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process."" [GOC:mah, ISBN:0815316194]",49,3579,21,19147,0.00586756077116513,0.42857142857142855,query_1,['GO:0007186']
GO:BP,GO:0048665,neuron fate specification,0.012524392068768068,True,"""The process in which a cell becomes capable of differentiating autonomously into a neuron in an environment that is neutral with respect to the developmental pathway. Upon specification, the cell fate can be reversed."" [GOC:dph]",24,3579,13,19147,0.0036322995250069852,0.5416666666666666,query_1,"['GO:0001708', 'GO:0048663']"
GO:BP,GO:0140527,reciprocal homologous recombination,0.015497737743318252,True,"""A DNA recombination process that results in the bidirectional exchange of genetic material between highly homologous DNA molecules."" [PMID:17846636]",47,3579,20,19147,0.005588153115395362,0.425531914893617,query_1,['GO:0035825']
GO:BP,GO:0007131,reciprocal meiotic recombination,0.015497737743318252,True,"""The cell cycle process in which double strand breaks are formed and repaired through a single or double Holliday junction intermediate. This results in the equal exchange of genetic material between non-sister chromatids in a pair of homologous chromosomes. These reciprocal recombinant products ensure the proper segregation of homologous chromosomes during meiosis I and create genetic diversity."" [PMID:2087779]",47,3579,20,19147,0.005588153115395362,0.425531914893617,query_1,"['GO:0007127', 'GO:0140527', 'GO:1903046']"
GO:BP,GO:0007130,synaptonemal complex assembly,0.015497737743318252,True,"""The cell cycle process in which the synaptonemal complex is formed. This is a structure that holds paired chromosomes together during prophase I of meiosis and that promotes genetic recombination."" [ISBN:0198506732]",16,3579,10,19147,0.002794076557697681,0.625,query_1,"['GO:0007129', 'GO:0022607', 'GO:0070192', 'GO:0070193']"
GO:BP,GO:0045104,intermediate filament cytoskeleton organization,0.015497737743318252,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising intermediate filaments and their associated proteins."" [GOC:ai]",61,3579,24,19147,0.006705783738474434,0.39344262295081966,query_1,"['GO:0007010', 'GO:0045103']"
GO:BP,GO:0030071,regulation of mitotic metaphase/anaphase transition,0.016418340903298283,True,"""Any process that modulates the frequency, rate or extent of the cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mah]",91,3579,32,19147,0.008941044984632579,0.3516483516483517,query_1,"['GO:0007091', 'GO:1901990', 'GO:1902099']"
